defense_ranker,defense_name_display,defense_age,defense_team_name_abbr,defense_pos,defense_games,defense_games_started,defense_def_int,defense_def_targets,defense_def_cmp,defense_def_cmp_pct,defense_def_cmp_yds,defense_def_yds_per_cmp,defense_def_yds_per_target,defense_def_cmp_td,defense_def_pass_rating,defense_def_tgt_yds_per_att,defense_def_air_yds,defense_def_yac,defense_blitzes,defense_qb_hurry,defense_qb_knockdown,defense_def_batted_passes,defense_sacks,defense_pressures,defense_tackles_combined,defense_tackles_missed,defense_tackles_missed_pct,defense_awards
482.0,Kamal Martin,22.0,GNB,RILB,10.0,6.0,0.0,5.0,4.0,80.0,47.0,11.8,9.4,0.0,105.8,2.2,15.0,32.0,12.0,1.0,1.0,0.0,1.0,3.0,24.0,3.0,11.1,
483.0,Hercules Mata'afa,25.0,MIN,DE,13.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,9.0,5.0,2.0,0.0,2.5,11.0,24.0,5.0,17.2,
484.0,Benson Mayowa,29.0,SEA,LOLB,13.0,9.0,0.0,6.0,3.0,50.0,22.0,7.3,3.7,0.0,59.0,0.8,1.0,21.0,13.0,11.0,5.0,1.0,6.0,22.0,24.0,4.0,14.3,
485.0,Josh Norman,33.0,BUF,DB,9.0,3.0,1.0,32.0,21.0,65.6,229.0,10.9,7.2,1.0,84.0,8.4,161.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,14.3,
486.0,Brandon Rusnak,25.0,JAX,DB,16.0,1.0,0.0,10.0,3.0,30.0,31.0,10.3,3.1,0.0,40.0,10.4,3.0,28.0,4.0,1.0,0.0,0.0,0.0,1.0,24.0,3.0,11.1,
487.0,D.J. Wonnum,23.0,MIN,DE,14.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-1.0,0.0,0.0,3.0,4.0,6.0,0.0,3.0,14.0,24.0,5.0,17.2,
488.0,Essang Bassey,22.0,DEN,CB,12.0,3.0,1.0,22.0,18.0,81.8,170.0,9.4,7.7,0.0,79.9,7.5,103.0,67.0,6.0,1.0,0.0,0.0,0.0,1.0,23.0,3.0,11.5,
489.0,A.J. Bouye,29.0,DEN,LCB,7.0,7.0,0.0,35.0,23.0,65.7,273.0,11.9,7.8,2.0,108.4,10.7,170.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,11.5,
490.0,Terrence Brooks,28.0,NWE,DB,14.0,2.0,0.0,10.0,9.0,90.0,160.0,17.8,16.0,0.0,118.7,15.6,96.0,64.0,10.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,11.5,
491.0,Dante Fowler,26.0,ATL,RDE,14.0,13.0,0.0,5.0,3.0,60.0,8.0,2.7,1.6,0.0,64.6,2.4,3.0,5.0,32.0,14.0,5.0,0.0,3.0,23.0,23.0,8.0,25.8,
492.0,Sam Franklin,24.0,CAR,LB,14.0,4.0,0.0,11.0,5.0,45.5,55.0,11.0,5.0,1.0,91.1,12.0,49.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,23.0,4.0,14.8,
493.0,Bryce Hager,28.0,NYJ,LB,10.0,2.0,0.0,11.0,10.0,90.9,111.0,11.1,10.1,1.0,139.0,4.5,44.0,67.0,12.0,0.0,0.0,0.0,0.5,1.0,23.0,2.0,8.0,
494.0,Quinton Jefferson,27.0,BUF,DT,16.0,4.0,0.0,1.0,1.0,100.0,2.0,2.0,2.0,0.0,79.2,-5.0,-5.0,7.0,0.0,2.0,4.0,1.0,3.0,9.0,23.0,3.0,11.5,
495.0,Dontae Johnson,29.0,SFO,DB,14.0,3.0,0.0,28.0,19.0,67.9,200.0,10.5,7.1,1.0,100.3,7.4,135.0,65.0,9.0,0.0,1.0,0.0,1.0,2.0,23.0,5.0,17.9,
496.0,Tyler Lancaster,26.0,GNB,DT,15.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,8.0,
497.0,Tyler Matakevich,28.0,BUF,LB,16.0,0.0,0.0,8.0,6.0,75.0,50.0,8.3,6.3,0.0,90.6,4.9,23.0,27.0,7.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,
498.0,Al-Quadin Muhammad,25.0,IND,DE,16.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,39.6,4.5,0.0,0.0,0.0,8.0,4.0,0.0,2.0,14.0,23.0,1.0,4.2,
499.0,Nick Williams,30.0,DET,DT/DE,14.0,13.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,7.0,2.0,2.0,1.0,10.0,23.0,1.0,4.2,
500.0,Antwaun Woods,27.0,DAL,DT,14.0,7.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,-3.0,-3.0,8.0,0.0,1.0,1.0,0.0,1.0,3.0,23.0,1.0,4.2,
501.0,Yannick Ngakoue,25.0,2TM,LDE,15.0,8.0,0.0,2.0,2.0,100.0,20.0,10.0,10.0,0.0,108.3,0.0,0.0,20.0,0.0,12.0,6.0,0.0,8.0,26.0,23.0,7.0,23.3,
501.0,Yannick Ngakoue,25.0,MIN,LDE,6.0,5.0,0.0,1.0,1.0,100.0,17.0,17.0,17.0,0.0,118.7,4.0,4.0,13.0,0.0,4.0,4.0,0.0,5.0,13.0,12.0,4.0,25.0,
501.0,Yannick Ngakoue,25.0,BAL,DE,9.0,3.0,0.0,1.0,1.0,100.0,3.0,3.0,3.0,0.0,79.2,-4.0,-4.0,7.0,0.0,8.0,2.0,0.0,3.0,13.0,11.0,3.0,21.4,
502.0,Tevaughn Campbell,27.0,LAC,DB,14.0,4.0,1.0,31.0,20.0,64.5,251.0,12.6,8.1,4.0,115.7,10.8,156.0,95.0,6.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,8.3,
503.0,L.J. Collier,25.0,SEA,DE,16.0,16.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,3.0,3.0,5.0,0.0,10.0,4.0,1.0,3.0,17.0,22.0,1.0,4.3,
504.0,Tyrel Dodson,22.0,BUF,LB,10.0,2.0,0.0,14.0,11.0,78.6,69.0,6.3,4.9,0.0,87.2,5.6,23.0,46.0,16.0,0.0,0.0,0.0,1.0,1.0,22.0,4.0,15.4,
505.0,Trey Flowers,27.0,DET,LDE,7.0,5.0,0.0,1.0,1.0,100.0,11.0,11.0,11.0,0.0,112.5,2.0,2.0,9.0,0.0,3.0,2.0,0.0,2.0,7.0,22.0,2.0,8.3,
506.0,Javelin Guidry,22.0,NYJ,CB,11.0,2.0,0.0,16.0,13.0,81.3,127.0,9.8,7.9,1.0,120.6,6.1,87.0,40.0,5.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,4.3,
507.0,Justin Layne,22.0,PIT,DB,16.0,0.0,0.0,12.0,10.0,83.3,127.0,12.7,10.6,1.0,138.5,7.8,72.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,18.5,
508.0,Cre'von LeBlanc,26.0,PHI,DB,9.0,1.0,0.0,32.0,25.0,78.1,243.0,9.7,7.6,1.0,108.7,6.2,127.0,116.0,11.0,0.0,0.0,0.0,1.0,1.0,22.0,5.0,18.5,
509.0,Dean Marlowe,28.0,BUF,DB,15.0,4.0,2.0,13.0,9.0,69.2,142.0,15.8,10.9,2.0,105.3,12.8,106.0,36.0,11.0,0.0,0.0,1.0,1.5,2.0,22.0,4.0,15.4,
510.0,Alton Robinson,22.0,SEA,DE,14.0,1.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,2.0,6.0,1.0,0.0,4.0,11.0,22.0,3.0,12.0,
511.0,M.J. Stewart,25.0,CLE,DB,16.0,0.0,2.0,21.0,14.0,66.7,184.0,13.1,8.8,2.0,86.3,8.4,105.0,79.0,17.0,3.0,0.0,0.0,1.0,4.0,22.0,2.0,8.3,
512.0,Jamar Taylor,30.0,SFO,DB,8.0,3.0,2.0,17.0,13.0,76.5,175.0,13.5,10.3,0.0,69.1,4.8,63.0,112.0,13.0,2.0,1.0,0.0,1.0,4.0,22.0,1.0,4.3,
513.0,James Vaughters,27.0,CHI,LB,14.0,0.0,0.0,5.0,4.0,80.0,25.0,6.3,5.0,0.0,87.5,1.4,14.0,11.0,15.0,1.0,0.0,0.0,1.5,3.0,22.0,0.0,0.0,
514.0,K'Waun Williams,29.0,SFO,DB,8.0,4.0,0.0,20.0,15.0,75.0,83.0,5.5,4.2,0.0,81.9,2.4,31.0,52.0,26.0,2.0,0.0,1.0,2.0,4.0,22.0,3.0,12.0,
515.0,Xavier Williams,28.0,CIN,DT,11.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,22.0,3.0,12.0,
516.0,Daryl Worley,25.0,2TM,DB,9.0,5.0,0.0,18.0,12.0,66.7,231.0,19.3,12.8,4.0,149.3,12.8,126.0,105.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,12.0,
516.0,Daryl Worley,25.0,DAL,DB,7.0,4.0,0.0,11.0,8.0,72.7,79.0,9.9,7.2,2.0,132.2,9.0,54.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,12.5,
516.0,Daryl Worley,25.0,LVR,DB,2.0,1.0,0.0,7.0,4.0,57.1,152.0,38.0,21.7,2.0,141.4,18.7,72.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
517.0,Jahleel Addae,30.0,LAC,DB,11.0,0.0,1.0,11.0,8.0,72.7,66.0,8.3,6.0,0.0,49.8,8.5,35.0,31.0,1.0,0.0,0.0,0.0,0.5,1.0,21.0,3.0,12.5,
518.0,Oren Burks,25.0,GNB,LB,16.0,0.0,0.0,5.0,5.0,100.0,91.0,18.2,18.2,0.0,118.7,10.0,50.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.5,
519.0,Marcus Davenport,24.0,NOR,DE,11.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,9.0,6.0,1.0,1.5,17.0,21.0,0.0,0.0,
520.0,Randy Gregory,28.0,DAL,DE,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,8.0,1.0,3.5,16.0,21.0,1.0,4.5,
521.0,Shaun Dion Hamilton,25.0,WAS,LB,14.0,3.0,0.0,8.0,7.0,87.5,84.0,12.0,10.5,0.0,110.4,3.9,31.0,53.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,2.0,8.7,
522.0,John Jenkins,31.0,CHI,DT,11.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,21.0,1.0,4.5,
523.0,Kingsley Keke,24.0,GNB,RDE,15.0,9.0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0.0,118.7,-4.0,-4.0,19.0,0.0,4.0,4.0,1.0,4.0,12.0,21.0,3.0,12.5,
524.0,Greg Mabin,26.0,JAX,DB,5.0,4.0,0.0,24.0,14.0,58.3,170.0,12.1,7.1,2.0,108.0,10.7,128.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.5,
525.0,Whitney Mercilus,30.0,HOU,LOLB,13.0,12.0,0.0,7.0,5.0,71.4,56.0,11.2,8.0,0.0,94.9,1.4,-5.0,61.0,36.0,3.0,3.0,0.0,4.0,10.0,21.0,5.0,19.2,
526.0,K'Von Wallace,23.0,PHI,S,15.0,3.0,0.0,9.0,6.0,66.7,53.0,8.8,5.9,0.0,82.2,3.1,16.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,8.7,
527.0,Justin Zimmer,28.0,BUF,DT,12.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,6.0,0.0,1.0,9.0,21.0,3.0,12.5,
528.0,De'Vante Bausby,27.0,2TM,DB,11.0,3.0,0.0,38.0,26.0,68.4,316.0,12.2,8.3,1.0,102.5,10.7,204.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,22.2,
528.0,De'Vante Bausby,27.0,ARI,DB,1.0,0.0,0.0,2.0,1.0,50.0,3.0,3.0,1.5,0.0,56.2,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
528.0,De'Vante Bausby,27.0,DEN,DB,10.0,3.0,0.0,36.0,25.0,69.4,313.0,12.5,8.7,1.0,105.4,11.2,201.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,23.1,
529.0,Joe Giles-Harris,23.0,JAX,LB,9.0,3.0,0.0,3.0,3.0,100.0,18.0,6.0,6.0,0.0,91.7,3.3,10.0,8.0,22.0,0.0,4.0,0.0,1.0,5.0,20.0,1.0,4.8,
530.0,Anfernee Jennings,23.0,NWE,LB,14.0,4.0,0.0,5.0,4.0,80.0,24.0,6.0,4.8,0.0,86.7,1.6,8.0,16.0,15.0,1.0,1.0,0.0,0.0,2.0,20.0,2.0,9.1,
531.0,D.J. Jones,25.0,SFO,RDT,14.0,14.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,20.0,0.0,0.0,
532.0,Damontae Kazee,27.0,ATL,DB,4.0,4.0,0.0,4.0,3.0,75.0,54.0,18.0,13.5,0.0,116.7,16.3,48.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,9.1,
533.0,Sean Lee,34.0,DAL,LB,9.0,2.0,0.0,10.0,8.0,80.0,73.0,9.1,7.3,0.0,97.1,6.6,48.0,25.0,3.0,0.0,1.0,0.0,0.0,1.0,20.0,5.0,20.0,
534.0,Jacob Martin,25.0,HOU,DE,14.0,1.0,0.0,10.0,6.0,60.0,52.0,8.7,5.2,0.0,73.7,5.7,18.0,34.0,24.0,1.0,0.0,0.0,3.0,4.0,20.0,4.0,16.7,
535.0,Rakeem Nunez-Roches,27.0,TAM,NT,16.0,11.0,0.0,3.0,1.0,33.3,7.0,7.0,2.3,0.0,42.4,-0.3,3.0,4.0,18.0,0.0,3.0,0.0,0.0,3.0,20.0,0.0,0.0,
536.0,Robert Quinn,30.0,CHI,ROLB,15.0,13.0,0.0,3.0,3.0,100.0,35.0,11.7,11.7,0.0,115.3,1.7,5.0,30.0,11.0,8.0,6.0,0.0,2.0,16.0,20.0,3.0,13.0,
537.0,Sheldon Rankins,26.0,NOR,DT,12.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-4.0,0.0,0.0,0.0,3.0,7.0,1.0,1.5,12.0,20.0,2.0,9.1,
538.0,Rashard Robinson,25.0,DAL,DB,4.0,3.0,0.0,16.0,13.0,81.3,106.0,8.2,6.6,2.0,133.9,6.2,75.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,4.8,
539.0,Damion Square,31.0,LAC,DE,16.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,20.0,3.0,13.0,
540.0,Desmond Trufant,30.0,DET,LCB,6.0,6.0,1.0,32.0,22.0,68.8,259.0,11.8,8.1,3.0,111.3,9.7,173.0,86.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0,5.0,20.0,
541.0,Ahkello Witherspoon,25.0,SFO,DB,11.0,4.0,1.0,32.0,19.0,59.4,177.0,9.3,5.5,2.0,82.4,9.8,112.0,65.0,2.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,4.8,
542.0,K'Lavon Chaisson,21.0,JAX,LB,16.0,3.0,0.0,2.0,2.0,100.0,4.0,2.0,2.0,0.0,79.2,-0.5,-1.0,5.0,6.0,4.0,7.0,0.0,1.0,12.0,19.0,3.0,13.6,
543.0,Jadeveon Clowney,27.0,TEN,LOLB,8.0,8.0,0.0,2.0,1.0,50.0,-2.0,-2.0,-1.0,0.0,56.2,-3.5,-4.0,2.0,10.0,5.0,6.0,1.0,0.0,11.0,19.0,4.0,17.4,
544.0,Zaire Franklin,24.0,IND,LB,16.0,2.0,0.0,2.0,2.0,100.0,16.0,8.0,8.0,0.0,100.0,6.0,12.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,
545.0,John Franklin-Myers,24.0,NYJ,DT,15.0,2.0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,1.0,122.9,-1.0,-1.0,5.0,0.0,9.0,11.0,2.0,3.0,23.0,19.0,6.0,24.0,
546.0,Kevin Givens,23.0,SFO,DT,13.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,2.0,0.0,1.0,7.0,19.0,0.0,0.0,
547.0,Jonathan Greenard,23.0,HOU,LB,13.0,1.0,0.0,7.0,6.0,85.7,55.0,9.2,7.9,0.0,99.4,2.7,23.0,32.0,24.0,0.0,2.0,1.0,1.0,3.0,19.0,5.0,20.8,
548.0,Da'Shawn Hand,25.0,DET,DE,10.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,19.0,1.0,5.0,
549.0,Chris Jones,25.0,MIN,DB,8.0,3.0,0.0,31.0,23.0,74.2,267.0,11.6,8.6,2.0,121.3,10.2,193.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,17.4,
550.0,Khalid Kareem,22.0,CIN,DE,16.0,0.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,2.0,2.0,6.0,1.0,2.0,1.0,0.0,1.0,4.0,19.0,1.0,5.0,
551.0,Devon Kennard,29.0,ARI,LB,13.0,4.0,0.0,3.0,2.0,66.7,37.0,18.5,12.3,0.0,109.0,2.7,5.0,32.0,60.0,2.0,6.0,0.0,3.0,11.0,19.0,2.0,9.5,
552.0,Nnamdi Madubuike,23.0,BAL,DT,10.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,19.0,0.0,0.0,
553.0,Trent Murphy,30.0,BUF,LDE,10.0,9.0,0.0,3.0,3.0,100.0,29.0,9.7,9.7,0.0,106.9,6.0,18.0,11.0,0.0,0.0,4.0,0.0,2.0,6.0,19.0,2.0,9.5,
554.0,D.J. Reader,26.0,CIN,LDT,5.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,2.0,9.5,
555.0,Tim Settle,23.0,WAS,DT,16.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,3.0,2.0,0.0,5.0,10.0,19.0,2.0,9.5,
556.0,Jabaal Sheard,31.0,2TM,DE,10.0,3.0,0.0,3.0,3.0,100.0,5.0,1.7,1.7,0.0,79.2,1.0,3.0,2.0,0.0,5.0,4.0,0.0,1.5,12.0,19.0,1.0,5.0,
556.0,Jabaal Sheard,31.0,JAX,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,,
556.0,Jabaal Sheard,31.0,NYG,DE,9.0,3.0,0.0,3.0,3.0,100.0,5.0,1.7,1.7,0.0,79.2,1.0,3.0,2.0,0.0,3.0,2.0,0.0,1.5,8.0,19.0,1.0,5.0,
557.0,Adarius Taylor,30.0,CAR,LB,13.0,2.0,0.0,9.0,8.0,88.9,67.0,8.4,7.4,1.0,134.7,4.0,33.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,9.5,
558.0,Jalen Thompson,22.0,ARI,FS,5.0,4.0,0.0,12.0,8.0,66.7,79.0,9.9,6.6,0.0,85.1,7.8,50.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,9.5,
559.0,Dakota Allen,25.0,JAX,LB,13.0,2.0,0.0,13.0,10.0,76.9,36.0,3.6,2.8,0.0,78.7,2.2,-18.0,54.0,4.0,0.0,1.0,0.0,0.0,1.0,18.0,2.0,10.0,
560.0,Taven Bryan,24.0,JAX,LDT,16.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,5.0,0.0,0.5,8.0,18.0,0.0,0.0,
561.0,Vernon Butler,26.0,BUF,LDT,14.0,9.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,18.0,0.0,0.0,
562.0,Shilique Calhoun,28.0,NWE,DE,10.0,0.0,0.0,4.0,4.0,100.0,26.0,6.5,6.5,0.0,93.7,1.8,7.0,19.0,21.0,4.0,1.0,0.0,2.0,8.0,18.0,5.0,21.7,
563.0,William Compton,31.0,TEN,LB,12.0,1.0,0.0,7.0,4.0,57.1,60.0,15.0,8.6,0.0,85.4,2.3,9.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,14.3,
564.0,Greg Gaines,24.0,LAR,DT,16.0,0.0,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,108.3,4.0,4.0,6.0,0.0,1.0,1.0,0.0,1.5,4.0,18.0,1.0,5.3,
565.0,Charles Harris,25.0,ATL,DE,13.0,1.0,0.0,6.0,4.0,66.7,36.0,9.0,6.0,0.0,82.6,1.5,1.0,35.0,5.0,3.0,2.0,1.0,3.0,8.0,18.0,2.0,10.0,
566.0,D.J. Hayden,30.0,JAX,DB,5.0,1.0,0.0,17.0,15.0,88.2,158.0,10.5,9.3,1.0,125.0,6.3,89.0,69.0,12.0,0.0,1.0,0.0,0.0,1.0,18.0,4.0,18.2,
567.0,Marquis Haynes,27.0,CAR,LB,15.0,0.0,0.0,4.0,3.0,75.0,13.0,4.3,3.3,0.0,78.1,3.5,8.0,5.0,2.0,4.0,2.0,0.0,4.0,10.0,18.0,3.0,14.3,
568.0,Michael Jacquet,23.0,PHI,DB,7.0,2.0,0.0,28.0,20.0,71.4,380.0,19.0,13.6,2.0,137.5,12.0,188.0,192.0,2.0,0.0,0.0,1.0,1.0,2.0,18.0,1.0,5.3,
569.0,Austin Johnson,26.0,NYG,NT,16.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,18.0,0.0,0.0,
570.0,Anthony Nelson,23.0,TAM,DE,16.0,1.0,0.0,4.0,4.0,100.0,41.0,10.3,10.3,0.0,109.4,-0.5,-2.0,43.0,34.0,6.0,6.0,0.0,1.0,13.0,18.0,3.0,14.3,
571.0,Efe Obada,28.0,CAR,DE,16.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,5.0,9.0,0.0,5.5,21.0,18.0,4.0,18.2,
572.0,Harrison Phillips,24.0,BUF,DT,12.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,18.0,1.0,5.3,
573.0,Richard Sherman,32.0,SFO,LCB,5.0,5.0,1.0,29.0,21.0,72.4,199.0,9.5,6.9,4.0,116.2,8.5,108.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,10.0,
574.0,Daniel Thomas,22.0,JAX,S,10.0,2.0,1.0,8.0,4.0,50.0,25.0,6.3,3.1,0.0,17.2,8.9,6.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,10.0,
575.0,DeMarcus Walker,26.0,DEN,DE,13.0,4.0,0.0,1.0,1.0,100.0,22.0,22.0,22.0,0.0,118.7,8.0,8.0,14.0,0.0,3.0,1.0,0.0,4.5,9.0,18.0,2.0,10.0,
576.0,Joejuan Williams,23.0,NWE,DB,15.0,0.0,0.0,11.0,6.0,54.5,85.0,14.2,7.7,0.0,79.7,13.4,72.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,
577.0,Amani Bledsoe,22.0,CIN,DE,14.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,3.0,15.0,
578.0,Austin Bryant,24.0,DET,DE,6.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,17.0,1.0,5.6,
579.0,Carter Coughlin,23.0,NYG,LB,14.0,2.0,0.0,4.0,3.0,75.0,29.0,9.7,7.3,0.0,94.8,5.3,18.0,11.0,7.0,3.0,1.0,0.0,1.0,5.0,17.0,2.0,10.5,
580.0,Mike Daniels,31.0,CIN,LDT,11.0,11.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,
581.0,Mario Edwards,26.0,CHI,DE,15.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,3.0,1.0,4.0,9.0,17.0,0.0,0.0,
582.0,Justin Ellis,30.0,BAL,DT,13.0,3.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-6.0,-6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2.0,10.5,
583.0,Harrison Hand,22.0,MIN,CB,14.0,1.0,1.0,20.0,11.0,55.0,148.0,13.5,7.4,1.0,74.6,14.4,108.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,15.0,
584.0,Dion Jordan,30.0,SFO,DE,13.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,0.0,3.0,8.0,17.0,3.0,15.0,
585.0,Ryan Kerrigan,32.0,WAS,DE,16.0,1.0,0.0,4.0,3.0,75.0,29.0,9.7,7.3,0.0,94.8,1.0,5.0,24.0,2.0,7.0,0.0,1.0,5.5,13.0,17.0,3.0,15.0,
586.0,Charles Omenihu,23.0,HOU,DE,15.0,5.0,0.0,1.0,1.0,100.0,28.0,28.0,28.0,0.0,118.7,-2.0,-2.0,30.0,0.0,5.0,12.0,2.0,4.0,21.0,17.0,3.0,15.0,
587.0,Nathan Shepherd,27.0,NYJ,DT,14.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,5.0,0.0,2.5,9.0,17.0,1.0,5.6,
588.0,Kindle Vildor,23.0,CHI,CB,16.0,1.0,0.0,17.0,12.0,70.6,127.0,10.6,7.5,2.0,131.2,8.6,96.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,
589.0,Armani Watts,24.0,KAN,DB,16.0,1.0,0.0,8.0,6.0,75.0,66.0,11.0,8.3,2.0,138.5,5.6,41.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,19.0,
590.0,Stephen Weatherly,26.0,CAR,RDE,9.0,9.0,0.0,3.0,2.0,66.7,50.0,25.0,16.7,0.0,109.7,2.0,6.0,44.0,0.0,6.0,3.0,0.0,0.0,9.0,17.0,3.0,15.0,
591.0,Olasunkanmi Adeniyi,23.0,PIT,LB,15.0,1.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,14.0,4.0,0.0,0.0,0.0,4.0,16.0,1.0,5.9,
592.0,Corey Ballentine,24.0,NYG,DB,9.0,2.0,0.0,8.0,6.0,75.0,79.0,13.2,9.9,1.0,145.3,9.0,60.0,19.0,2.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,5.9,
593.0,Vinny Curry,32.0,PHI,DE,11.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,6.0,0.0,3.0,13.0,16.0,3.0,15.8,
