defense_ranker,defense_name_display,defense_age,defense_team_name_abbr,defense_pos,defense_games,defense_games_started,defense_def_int,defense_def_targets,defense_def_cmp,defense_def_cmp_pct,defense_def_cmp_yds,defense_def_yds_per_cmp,defense_def_yds_per_target,defense_def_cmp_td,defense_def_pass_rating,defense_def_tgt_yds_per_att,defense_def_air_yds,defense_def_yac,defense_blitzes,defense_qb_hurry,defense_qb_knockdown,defense_def_batted_passes,defense_sacks,defense_pressures,defense_tackles_combined,defense_tackles_missed,defense_tackles_missed_pct,defense_awards
227.0,Nick Bosa,24.0,SFO,RDE/LDE,17.0,17.0,0.0,1.0,1.0,100.0,-8.0,-8.0,-8.0,0.0,79.2,-8.0,-8.0,0.0,0.0,17.0,16.0,2.0,15.5,49.0,52.0,3.0,5.5,PB
228.0,Michael Brockers,31.0,DET,LDE,16.0,16.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,52.0,5.0,8.8,
229.0,Christian Covington,28.0,LAC,DT,16.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,3.0,5.5,
230.0,Trevon Diggs,23.0,DAL,LCB,16.0,16.0,11.0,103.0,54.0,52.4,907.0,16.8,8.8,4.0,55.8,10.4,496.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10.0,16.1,"PB,AP-1"
231.0,Damontae Kazee,28.0,DAL,FS,17.0,15.0,2.0,25.0,13.0,52.0,205.0,15.8,8.2,4.0,85.8,14.2,135.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,10.3,
232.0,Darius Slay,30.0,PHI,RCB,16.0,16.0,3.0,85.0,50.0,58.8,535.0,10.7,6.3,3.0,74.4,10.3,350.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,13.3,PB
233.0,Cameron Sutton,26.0,PIT,RCB,16.0,16.0,2.0,72.0,48.0,66.7,617.0,12.9,8.6,5.0,104.9,9.8,417.0,200.0,2.0,1.0,0.0,0.0,0.0,1.0,52.0,10.0,16.1,
234.0,K'Waun Williams,30.0,SFO,DB,14.0,8.0,1.0,49.0,38.0,77.6,314.0,8.3,6.4,1.0,91.7,5.6,169.0,145.0,28.0,3.0,1.0,0.0,1.0,5.0,52.0,6.0,10.3,
235.0,Mackensie Alexander,28.0,MIN,RLB,16.0,5.0,0.0,70.0,46.0,65.7,648.0,14.1,9.3,5.0,119.2,8.6,338.0,310.0,15.0,1.0,0.0,0.0,0.0,1.0,51.0,8.0,13.6,
236.0,Shaquil Barrett,29.0,TAM,ROLB,15.0,15.0,1.0,11.0,9.0,81.8,79.0,8.8,7.2,0.0,58.7,3.3,24.0,55.0,66.0,15.0,13.0,0.0,10.0,39.0,51.0,4.0,7.3,PB
237.0,Joey Bosa,26.0,LAC,LOLB,16.0,16.0,0.0,4.0,4.0,100.0,16.0,4.0,4.0,0.0,83.3,-2.5,-10.0,26.0,22.0,21.0,11.0,0.0,10.5,43.0,51.0,13.0,20.3,PB
238.0,Kyle Fuller,29.0,DEN,LCB,16.0,10.0,0.0,67.0,43.0,64.2,553.0,12.9,8.3,6.0,119.8,9.1,342.0,211.0,4.0,2.0,0.0,0.0,0.0,2.0,51.0,4.0,7.3,
239.0,Myles Garrett,26.0,CLE,LDE,17.0,17.0,0.0,3.0,2.0,66.7,15.0,7.5,5.0,0.0,78.5,-2.7,-4.0,19.0,2.0,17.0,17.0,2.0,16.0,52.0,51.0,2.0,3.8,"PB,AP-1"
240.0,DeAndre Houston-Carson,28.0,CHI,DB,13.0,3.0,1.0,28.0,20.0,71.4,220.0,11.0,7.9,2.0,103.3,7.7,155.0,65.0,12.0,2.0,0.0,0.0,0.0,2.0,51.0,7.0,12.1,
241.0,Bilal Nichols,25.0,CHI,RDE/LDE,17.0,15.0,0.0,2.0,2.0,100.0,17.0,8.5,8.5,1.0,141.7,2.5,5.0,12.0,0.0,3.0,5.0,0.0,3.0,12.0,51.0,0.0,0.0,
242.0,Harrison Phillips,25.0,BUF,RDT,14.0,8.0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0.0,83.3,-5.0,-5.0,9.0,0.0,2.0,5.0,1.0,1.0,8.0,51.0,4.0,7.3,
243.0,Malcolm Smith,32.0,CLE,MLB,15.0,6.0,2.0,39.0,32.0,82.1,264.0,8.3,6.8,4.0,107.7,2.9,84.0,180.0,12.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,10.5,
244.0,Daniel Sorensen,31.0,KAN,FS,17.0,7.0,2.0,43.0,31.0,72.1,522.0,16.8,12.1,6.0,132.9,10.7,283.0,239.0,40.0,3.0,2.0,1.0,1.0,6.0,51.0,17.0,25.0,
245.0,Jerry Tillery,25.0,LAC,LDE,16.0,15.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-4.0,0.0,0.0,0.0,7.0,9.0,0.0,4.5,21.0,51.0,8.0,13.6,
246.0,Chris Wormley,28.0,PIT,LDE,15.0,14.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-10.0,0.0,0.0,0.0,8.0,2.0,3.0,7.0,18.0,51.0,4.0,7.3,
247.0,K.J. Wright,32.0,LVR,RLB,17.0,8.0,0.0,17.0,16.0,94.1,119.0,7.4,7.0,1.0,115.4,2.2,40.0,79.0,6.0,1.0,0.0,0.0,0.0,1.0,51.0,3.0,5.6,
248.0,Kwon Alexander,27.0,NOR,LLB,12.0,8.0,1.0,40.0,29.0,72.5,282.0,9.7,7.1,0.0,81.5,3.4,79.0,203.0,18.0,0.0,4.0,0.0,3.5,8.0,50.0,8.0,13.8,
249.0,Brian Burns,23.0,CAR,RDE,17.0,16.0,0.0,10.0,10.0,100.0,82.0,8.2,8.2,0.0,100.8,4.0,40.0,42.0,28.0,13.0,8.0,2.0,9.0,31.0,50.0,8.0,13.8,PB
250.0,Lorenzo Carter,26.0,NYG,LILB,14.0,14.0,1.0,7.0,5.0,71.4,37.0,7.4,5.3,0.0,44.0,1.7,16.0,21.0,16.0,8.0,3.0,2.0,5.0,16.0,50.0,8.0,13.8,
251.0,B.J. Hill,26.0,CIN,DT,16.0,2.0,0.0,2.0,2.0,100.0,9.0,4.5,4.5,0.0,85.4,-5.5,-11.0,20.0,0.0,5.0,4.0,0.0,5.5,15.0,50.0,1.0,2.0,
252.0,Xavien Howard,28.0,MIA,RCB,16.0,16.0,5.0,93.0,49.0,52.7,614.0,12.5,6.6,6.0,72.6,10.0,396.0,218.0,8.0,0.0,1.0,0.0,1.0,2.0,50.0,6.0,10.7,PB
253.0,Steven Nelson,28.0,PHI,LCB,16.0,16.0,1.0,72.0,48.0,66.7,577.0,12.0,8.0,5.0,108.4,9.2,421.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,3.8,
254.0,AJ Parker,23.0,DET,DB,13.0,7.0,1.0,55.0,38.0,69.1,379.0,10.0,6.9,4.0,105.0,6.9,231.0,148.0,23.0,2.0,0.0,0.0,0.0,2.0,50.0,12.0,19.4,
255.0,Gregory Rousseau,21.0,BUF,LDE,17.0,17.0,1.0,6.0,5.0,83.3,26.0,5.2,4.3,0.0,45.1,-1.3,-6.0,32.0,2.0,14.0,6.0,4.0,4.0,24.0,50.0,4.0,7.4,
256.0,Al Woods,34.0,SEA,RDE,16.0,16.0,0.0,3.0,3.0,100.0,21.0,7.0,7.0,0.0,95.8,0.0,0.0,21.0,0.0,6.0,3.0,3.0,1.5,11.0,50.0,3.0,5.7,
257.0,Von Miller,32.0,2TM,LOLB,15.0,15.0,0.0,8.0,7.0,87.5,68.0,9.7,8.5,0.0,102.1,4.8,5.0,63.0,71.0,12.0,8.0,0.0,9.5,30.0,50.0,5.0,9.1,
257.0,Von Miller,32.0,DEN,LOLB,7.0,7.0,0.0,3.0,3.0,100.0,57.0,19.0,19.0,0.0,118.7,1.3,4.0,53.0,33.0,7.0,4.0,0.0,4.5,16.0,19.0,2.0,9.5,
257.0,Von Miller,32.0,LAR,RDE,8.0,8.0,0.0,5.0,4.0,80.0,11.0,2.8,2.2,0.0,79.2,6.8,1.0,10.0,38.0,5.0,4.0,0.0,5.0,14.0,31.0,3.0,8.8,
258.0,Eli Apple,26.0,CIN,LCB,16.0,15.0,2.0,78.0,47.0,60.3,602.0,12.8,7.7,3.0,86.6,11.0,390.0,212.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,19.7,
259.0,Calais Campbell,35.0,BAL,RDE/LDE,15.0,14.0,0.0,2.0,1.0,50.0,76.0,76.0,38.0,1.0,135.4,-3.5,-4.0,80.0,0.0,4.0,10.0,1.0,1.5,16.0,49.0,7.0,12.5,
260.0,Rashad Fenton,24.0,KAN,LCB,14.0,8.0,0.0,54.0,37.0,68.5,322.0,8.7,6.0,0.0,84.0,7.5,187.0,135.0,5.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,
261.0,Shaquill Griffin,26.0,JAX,LCB,14.0,14.0,0.0,66.0,46.0,69.7,542.0,11.8,8.2,3.0,109.5,9.3,359.0,183.0,3.0,0.0,2.0,0.0,0.0,2.0,49.0,5.0,9.3,
262.0,Shelby Harris,30.0,DEN,RDE,16.0,16.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,6.0,5.0,1.0,6.0,18.0,49.0,2.0,3.9,
263.0,Troy Hill,30.0,CLE,DB,12.0,4.0,0.0,42.0,31.0,73.8,346.0,11.2,8.2,4.0,129.7,6.9,169.0,177.0,18.0,1.0,1.0,0.0,2.0,4.0,49.0,6.0,10.9,
264.0,Ryan Neal,26.0,SEA,SS,16.0,5.0,0.0,29.0,21.0,72.4,286.0,13.6,9.9,3.0,138.0,8.2,120.0,166.0,13.0,0.0,2.0,0.0,1.0,3.0,49.0,4.0,7.5,
265.0,Josh Norman,34.0,SFO,RCB,15.0,14.0,1.0,60.0,40.0,66.7,542.0,13.6,9.0,4.0,110.6,13.7,411.0,131.0,5.0,0.0,0.0,0.0,0.0,0.0,49.0,7.0,12.5,
266.0,Larry Ogunjobi,27.0,CIN,LDT,16.0,16.0,0.0,2.0,2.0,100.0,3.0,1.5,1.5,0.0,79.2,-4.0,-8.0,11.0,4.0,9.0,7.0,0.0,7.0,24.0,49.0,9.0,15.5,
267.0,Azeez Ojulari,21.0,NYG,ROLB,17.0,13.0,0.0,8.0,8.0,100.0,50.0,6.3,6.3,0.0,92.7,-2.3,-18.0,68.0,23.0,14.0,4.0,2.0,8.0,27.0,49.0,5.0,9.3,
268.0,Robert Quinn,31.0,CHI,LOLB/ROLB,16.0,16.0,0.0,4.0,2.0,50.0,9.0,4.5,2.3,0.0,56.2,6.8,9.0,0.0,23.0,8.0,5.0,0.0,18.5,34.0,49.0,6.0,10.9,"PB,AP-2"
269.0,Isaiah Rodgers,23.0,IND,CB,17.0,1.0,3.0,65.0,41.0,63.1,426.0,10.4,6.6,3.0,78.1,9.6,317.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,10.9,
270.0,Zach Allen,24.0,ARI,RDE,15.0,14.0,1.0,3.0,2.0,66.7,10.0,5.0,3.3,0.0,31.9,-4.0,-6.0,16.0,0.0,4.0,10.0,2.0,4.0,18.0,48.0,4.0,7.7,
271.0,Sean Chandler,25.0,CAR,SS,15.0,7.0,0.0,12.0,10.0,83.3,154.0,15.4,12.8,2.0,158.3,13.4,133.0,21.0,7.0,0.0,1.0,0.0,0.0,1.0,48.0,3.0,5.9,
272.0,Kenny Clark,26.0,GNB,NT,16.0,16.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,15.0,9.0,0.0,4.0,28.0,48.0,7.0,12.7,PB
273.0,Willie Gay Jr.,23.0,KAN,LLB,12.0,11.0,2.0,26.0,23.0,88.5,247.0,10.7,9.5,1.0,87.0,3.4,77.0,170.0,29.0,3.0,0.0,1.0,0.5,4.0,48.0,5.0,9.4,
274.0,Markus Golden,30.0,ARI,ROLB,16.0,5.0,0.0,7.0,5.0,71.4,43.0,8.6,6.1,0.0,87.2,2.0,10.0,33.0,41.0,15.0,9.0,0.0,11.0,35.0,48.0,13.0,21.3,
275.0,Rasheem Green,24.0,SEA,LOLB,17.0,16.0,0.0,8.0,8.0,100.0,89.0,11.1,11.1,0.0,113.0,1.6,13.0,76.0,0.0,10.0,6.0,4.0,6.5,24.0,48.0,7.0,12.7,
276.0,Javelin Guidry,23.0,NYJ,CB,17.0,3.0,0.0,41.0,30.0,73.2,345.0,11.5,8.4,3.0,122.5,9.8,229.0,116.0,15.0,0.0,1.0,0.0,0.0,1.0,48.0,5.0,9.4,
277.0,Al-Quadin Muhammad,26.0,IND,RDE,17.0,17.0,0.0,4.0,3.0,75.0,36.0,12.0,9.0,0.0,102.1,5.8,12.0,24.0,0.0,7.0,5.0,0.0,6.0,19.0,48.0,6.0,11.1,
278.0,Shy Tuttle,26.0,NOR,LDT,17.0,15.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,48.0,2.0,4.0,
279.0,Marco Wilson,22.0,ARI,RCB,14.0,13.0,0.0,74.0,52.0,70.3,588.0,11.3,7.9,6.0,120.8,9.4,421.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,5.0,9.4,
280.0,James Bradberry,28.0,NYG,LCB,17.0,16.0,4.0,115.0,71.0,61.7,848.0,11.9,7.4,8.0,93.0,9.3,555.0,293.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,13.0,21.7,
281.0,Rashan Gary,24.0,GNB,ROLB,16.0,16.0,0.0,1.0,1.0,100.0,9.0,9.0,9.0,0.0,104.2,-2.0,-2.0,11.0,62.0,20.0,16.0,0.0,9.5,47.0,47.0,0.0,0.0,
282.0,Tashaun Gipson,31.0,CHI,SS,12.0,12.0,2.0,30.0,23.0,76.7,192.0,8.3,6.4,1.0,76.0,4.3,69.0,123.0,8.0,1.0,0.0,0.0,1.0,2.0,47.0,6.0,11.3,
283.0,Mike Hughes,24.0,KAN,DB,17.0,5.0,1.0,61.0,36.0,59.0,424.0,11.8,7.0,5.0,100.7,11.0,290.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,6.0,
284.0,Quinton Jefferson,28.0,LVR,RDT,17.0,17.0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0.0,83.3,-4.0,-4.0,8.0,0.0,10.0,9.0,0.0,4.5,25.0,47.0,1.0,2.1,
285.0,Arthur Maulet,28.0,PIT,DB,16.0,2.0,0.0,29.0,22.0,75.9,294.0,13.4,10.1,1.0,119.0,9.1,135.0,159.0,31.0,3.0,2.0,0.0,0.0,5.0,47.0,1.0,2.1,
286.0,Jalen Mills,27.0,NWE,RCB,16.0,16.0,0.0,65.0,37.0,56.9,406.0,11.0,6.2,7.0,111.4,9.6,278.0,128.0,5.0,0.0,0.0,0.0,0.0,0.0,47.0,6.0,11.3,
287.0,James Pierre,25.0,PIT,CB,17.0,4.0,1.0,53.0,32.0,60.4,458.0,14.3,8.6,4.0,105.7,12.2,335.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,6.0,
288.0,Nick Scott,26.0,LAR,DB,17.0,1.0,2.0,24.0,16.0,66.7,221.0,13.8,9.2,0.0,61.3,12.9,132.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,9.6,
289.0,M.J. Stewart,26.0,CLE,DB,13.0,3.0,0.0,35.0,22.0,62.9,174.0,7.9,5.0,1.0,84.7,4.6,91.0,83.0,6.0,2.0,0.0,0.0,0.0,2.0,47.0,4.0,7.8,
290.0,D.J. Wonnum,24.0,MIN,LDE,17.0,14.0,0.0,6.0,5.0,83.3,35.0,7.0,5.8,0.0,91.0,2.3,5.0,30.0,0.0,15.0,7.0,4.0,8.0,30.0,47.0,3.0,6.0,
291.0,Christian Barmore,22.0,NWE,DT,17.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,9.0,7.0,2.0,1.5,18.0,46.0,2.0,4.2,
292.0,Derek Barnett,25.0,PHI,RDE,16.0,15.0,0.0,3.0,2.0,66.7,17.0,8.5,5.7,1.0,120.8,1.7,8.0,9.0,3.0,12.0,8.0,0.0,2.0,22.0,46.0,6.0,11.5,
293.0,Mike Edwards,25.0,TAM,DB,14.0,4.0,3.0,35.0,19.0,54.3,233.0,12.3,6.7,3.0,67.9,8.8,129.0,104.0,24.0,3.0,0.0,1.0,0.0,3.0,46.0,2.0,4.2,
294.0,Folorunso Fatukasi,26.0,NYJ,RDT,15.0,15.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,46.0,4.0,8.0,
295.0,C.J. Gardner-Johnson,24.0,NOR,RLB,12.0,11.0,3.0,61.0,39.0,63.9,400.0,10.3,6.6,1.0,67.7,8.4,179.0,221.0,22.0,1.0,2.0,0.0,2.0,5.0,46.0,9.0,16.4,
296.0,Jonas Griffith,24.0,DEN,LB,13.0,4.0,0.0,16.0,14.0,87.5,83.0,5.9,5.2,1.0,109.1,3.6,39.0,44.0,9.0,2.0,2.0,0.0,0.0,4.0,46.0,2.0,4.2,
297.0,DaVon Hamilton,24.0,JAX,RDE,16.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,5.0,1.0,2.0,1.0,7.0,46.0,6.0,11.5,
298.0,Casey Hayward,32.0,LVR,RCB,17.0,17.0,1.0,56.0,32.0,57.1,427.0,13.3,7.6,3.0,91.9,14.7,327.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,9.8,
299.0,Jaylon Johnson,22.0,CHI,LCB,15.0,15.0,1.0,72.0,43.0,59.7,564.0,13.1,7.8,5.0,101.9,11.9,350.0,214.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,7.0,13.2,
300.0,Marcus Maye,28.0,NYJ,SS,6.0,6.0,0.0,21.0,10.0,47.6,199.0,19.9,9.5,1.0,97.1,10.0,78.0,121.0,4.0,0.0,0.0,0.0,1.0,1.0,46.0,5.0,9.8,
301.0,Grover Stewart,28.0,IND,RDT,17.0,17.0,0.0,2.0,1.0,50.0,7.0,7.0,3.5,0.0,58.3,2.5,2.0,5.0,0.0,2.0,4.0,1.0,1.0,7.0,46.0,2.0,4.2,
302.0,Kindle Vildor,24.0,CHI,RCB,17.0,12.0,0.0,59.0,41.0,69.5,598.0,14.6,10.1,6.0,136.1,10.3,417.0,181.0,2.0,0.0,0.0,0.0,1.0,1.0,46.0,6.0,11.5,
303.0,Armon Watts,25.0,MIN,LDT,17.0,9.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,0.0,0.0,7.0,0.0,10.0,6.0,0.0,5.0,21.0,46.0,3.0,6.1,
304.0,Divine Deablo,23.0,LVR,LB,17.0,5.0,0.0,13.0,9.0,69.2,141.0,15.7,10.8,0.0,105.0,6.9,75.0,66.0,7.0,1.0,0.0,0.0,0.0,1.0,45.0,1.0,2.2,
305.0,Myles Hartsfield,24.0,CAR,RDE,10.0,9.0,0.0,40.0,26.0,65.0,242.0,9.3,6.1,3.0,106.5,6.6,103.0,139.0,13.0,0.0,0.0,0.0,1.0,1.0,45.0,3.0,6.3,
306.0,Patrick Peterson,31.0,MIN,LCB,13.0,13.0,1.0,76.0,43.0,56.6,477.0,11.1,6.3,2.0,78.7,8.4,227.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7.0,13.5,
307.0,Elijah Riley,23.0,NYJ,FS,7.0,7.0,0.0,13.0,10.0,76.9,168.0,16.8,12.9,3.0,157.9,15.0,141.0,27.0,5.0,0.0,0.0,0.0,1.0,1.0,45.0,5.0,10.0,
308.0,Josh Sweat,24.0,PHI,LDE,16.0,13.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,10.0,6.0,0.0,7.5,25.0,45.0,1.0,2.2,PB
309.0,Marcell Harris,27.0,SFO,RLB,15.0,7.0,1.0,20.0,18.0,90.0,144.0,8.0,7.2,0.0,75.8,1.5,21.0,123.0,5.0,1.0,0.0,0.0,1.0,2.0,44.0,9.0,17.0,
310.0,Malik Hooker,25.0,DAL,DB,15.0,3.0,1.0,28.0,16.0,57.1,149.0,9.3,5.3,2.0,80.8,9.6,59.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,44.0,6.0,12.0,
311.0,Sione Takitaki,26.0,CLE,RLB,15.0,8.0,0.0,19.0,14.0,73.7,76.0,5.4,4.0,0.0,80.2,2.2,35.0,41.0,19.0,0.0,2.0,0.0,0.0,2.0,44.0,2.0,4.3,
312.0,Genard Avery,26.0,PHI,LLB,16.0,12.0,0.0,11.0,9.0,81.8,46.0,5.1,4.2,0.0,84.1,1.5,6.0,40.0,40.0,4.0,1.0,0.0,1.0,6.0,43.0,6.0,12.2,
313.0,Angelo Blackson,29.0,CHI,LDE,17.0,8.0,1.0,2.0,2.0,100.0,11.0,5.5,5.5,0.0,50.0,-4.5,-9.0,20.0,0.0,5.0,6.0,1.0,2.5,14.0,43.0,5.0,10.4,
314.0,Ross Cockrell,30.0,TAM,DB,17.0,4.0,0.0,48.0,32.0,66.7,328.0,10.3,6.8,3.0,106.9,5.6,145.0,183.0,28.0,2.0,2.0,1.0,0.0,4.0,43.0,7.0,14.0,
315.0,Dane Cruikshank,26.0,TEN,DB,14.0,4.0,0.0,24.0,17.0,70.8,147.0,8.6,6.1,0.0,86.6,7.8,91.0,56.0,5.0,1.0,0.0,0.0,0.0,1.0,43.0,3.0,6.5,
316.0,Frankie Luvu,25.0,CAR,LB,16.0,4.0,0.0,4.0,4.0,100.0,27.0,6.8,6.8,0.0,94.8,4.0,12.0,15.0,31.0,3.0,2.0,1.0,1.5,7.0,43.0,2.0,4.4,
317.0,Steven Means,31.0,ATL,LOLB,14.0,14.0,0.0,4.0,3.0,75.0,26.0,8.7,6.5,0.0,91.7,8.3,16.0,10.0,19.0,7.0,2.0,0.0,0.0,9.0,43.0,2.0,4.4,
318.0,Sean Murphy-Bunting,24.0,TAM,RCB,9.0,8.0,0.0,54.0,32.0,59.3,408.0,12.8,7.6,3.0,101.5,10.7,268.0,140.0,8.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,2.3,
319.0,D.J. Reader,27.0,CIN,RDT,15.0,15.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,5.0,0.0,2.0,8.0,43.0,2.0,4.4,
320.0,Jarran Reed,29.0,KAN,LDT,17.0,17.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,-4.0,-4.0,9.0,0.0,7.0,9.0,1.0,2.5,19.0,43.0,3.0,6.5,
321.0,Malik Reed,25.0,DEN,ROLB,14.0,13.0,0.0,4.0,2.0,50.0,8.0,4.0,2.0,0.0,56.2,5.5,-2.0,10.0,36.0,14.0,3.0,0.0,5.0,22.0,43.0,5.0,10.4,
322.0,Asante Samuel Jr.,22.0,LAC,RCB,12.0,12.0,2.0,58.0,36.0,62.1,479.0,13.3,8.3,4.0,96.8,11.0,320.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9.0,17.3,
323.0,Denzel Ward,24.0,CLE,LCB,15.0,15.0,3.0,78.0,47.0,60.3,435.0,9.3,5.6,4.0,76.6,8.8,272.0,163.0,3.0,0.0,1.0,0.0,0.5,2.0,43.0,6.0,12.2,PB
324.0,Eric Wilson,27.0,PHI,LB,7.0,2.0,1.0,21.0,18.0,85.7,169.0,9.4,8.0,1.0,96.2,4.2,70.0,99.0,6.0,0.0,1.0,0.0,0.0,1.0,43.0,3.0,6.5,
325.0,Alohi Gilman,24.0,LAC,S,11.0,3.0,1.0,23.0,18.0,78.3,226.0,12.6,9.8,1.0,104.0,7.1,108.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,12.5,
326.0,Dean Lowry,27.0,GNB,LDE,17.0,17.0,0.0,2.0,1.0,50.0,13.0,13.0,6.5,0.0,70.8,1.0,2.0,11.0,0.0,7.0,3.0,4.0,5.0,16.0,42.0,5.0,10.6,
327.0,Emmanuel Moseley,25.0,SFO,LCB,11.0,11.0,1.0,55.0,31.0,56.4,318.0,10.3,5.8,0.0,65.6,12.2,200.0,118.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,8.7,
328.0,Jaelan Phillips,22.0,MIA,LB,17.0,5.0,0.0,3.0,3.0,100.0,17.0,5.7,5.7,0.0,90.3,1.0,3.0,14.0,69.0,10.0,6.0,1.0,8.5,26.0,42.0,5.0,10.6,
329.0,P.J. Williams,28.0,NOR,DB,16.0,5.0,3.0,39.0,30.0,76.9,249.0,8.3,6.4,0.0,60.7,7.0,135.0,114.0,14.0,1.0,2.0,0.0,2.0,5.0,42.0,11.0,20.8,
330.0,Mack Wilson,23.0,CLE,LLB,14.0,6.0,0.0,8.0,5.0,62.5,38.0,7.6,4.8,0.0,74.0,4.1,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,2.3,
331.0,Chris Board,26.0,BAL,LB,16.0,0.0,0.0,19.0,18.0,94.7,196.0,10.9,10.3,0.0,109.6,4.7,69.0,127.0,35.0,2.0,2.0,0.0,0.0,4.0,41.0,4.0,8.9,
332.0,Derrick Brown,23.0,CAR,LDT,16.0,14.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,6.0,2.0,3.0,12.0,41.0,2.0,4.7,
333.0,Myles Bryant,23.0,NWE,CB,12.0,2.0,1.0,42.0,30.0,71.4,362.0,12.1,8.6,0.0,87.6,8.4,232.0,130.0,6.0,1.0,0.0,0.0,1.0,2.0,41.0,4.0,8.9,
334.0,Dane Jackson,25.0,BUF,LCB,17.0,6.0,0.0,40.0,20.0,50.0,254.0,12.7,6.4,0.0,70.2,11.5,172.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,6.8,
335.0,Chandler Jones,31.0,ARI,LOLB,15.0,15.0,0.0,6.0,3.0,50.0,37.0,12.3,6.2,0.0,69.4,0.5,10.0,27.0,58.0,8.0,17.0,3.0,10.5,36.0,41.0,7.0,14.6,PB
336.0,Emmanuel Ogbah,28.0,MIA,LDE,17.0,11.0,0.0,2.0,1.0,50.0,5.0,5.0,2.5,0.0,56.2,4.5,1.0,4.0,2.0,15.0,13.0,10.0,9.0,39.0,41.0,3.0,6.8,
337.0,Ed Oliver,24.0,BUF,LDT/RDT,17.0,17.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,9.0,2.0,4.0,18.0,41.0,2.0,4.7,
338.0,Davion Taylor,23.0,PHI,RLB,9.0,6.0,0.0,28.0,25.0,89.3,255.0,10.2,9.1,0.0,104.6,4.5,104.0,151.0,3.0,1.0,0.0,0.0,0.0,1.0,41.0,8.0,16.3,
339.0,Tre'Davious White,26.0,BUF,LCB,11.0,11.0,1.0,64.0,33.0,51.6,328.0,9.9,5.1,0.0,59.9,7.4,162.0,166.0,5.0,3.0,0.0,0.0,0.5,4.0,41.0,10.0,19.6,
340.0,Greedy Williams,24.0,CLE,RCB,16.0,8.0,2.0,67.0,37.0,55.2,457.0,12.4,6.8,2.0,74.0,12.3,290.0,167.0,3.0,0.0,0.0,0.0,0.0,0.0,41.0,7.0,14.6,
341.0,Deatrich Wise Jr.,27.0,NWE,LDE,16.0,9.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,8.0,6.0,4.0,3.0,18.0,41.0,3.0,6.8,
